id,type,item name,price,quantity,vendor
2842320,chemicals,Sodium Hydroxide - 4.0 M,2.11,390,Van Rossum Recycling
2842321,chemicals,Sodium Hydroxide - 1.9 M,14.91,256,Hejlsberg Industries
2842322,chemicals,Hydrochloric Acid - 12.0 M,5.47,2,Stroustrup Manufacturing
2842323,chemicals,Sulfurous Acid - 4.0 M,10.84,113,Newman Niceties
2842324,chemicals,Potassium Chloride - 10.2 M,29.18,188,Van Rossum Recycling
2842325,chemicals,Sulfurous Acid - 0.4 M,34.32,100,Stroustrup Manufacturing
2842326,chemicals,Acetic Acid - 7.2 M,35.37,181,Van Rossum Recycling
2842327,chemicals,Sulfurous Acid - 0.5 M,24.77,230,Van Rossum Recycling
2842328,chemicals,Acetic Acid - 2.7 M,4.21,275,Van Rossum Recycling
2842329,chemicals,Hydrochloric Acid - 0.7 M,34.01,124,Gosling Goods
2842330,chemicals,Acetic Acid - 12.3 M,9.4,62,Newman Niceties
2842331,chemicals,Sodium Hydroxide - 6.6 M,5.45,349,Stroustrup Manufacturing
2842332,chemicals,Potassium Chloride - 14.7 M,37.85,297,Newman Niceties
2842333,chemicals,Potassium Chloride - 6.4 M,19.34,104,Stroustrup Manufacturing
2842334,chemicals,Potassium Chloride - 3.5 M,0.93,156,Stroustrup Manufacturing
2842335,chemicals,Hydrochloric Acid - 6.1 M,20.47,55,Hejlsberg Industries
2842336,chemicals,Acetic Acid - 10.5 M,20.07,306,Hejlsberg Industries
2842337,chemicals,Acetic Acid - 3.5 M,1.46,25,Newman Niceties
2842338,chemicals,Acetic Acid - 6.2 M,29.74,60,Newman Niceties
2842339,chemicals,Sulfurous Acid - 1.7 M,21.09,16,K+R Industries
2842340,chemicals,Hydrochloric Acid - 7.4 M,6.43,285,Van Rossum Recycling
2842341,chemicals,Sodium Hydroxide - 11.2 M,15.73,126,Hejlsberg Industries
2842342,chemicals,Acetic Acid - 6.4 M,6.52,298,Van Rossum Recycling
2842343,chemicals,Acetic Acid - 2.3 M,12.42,348,Hejlsberg Industries
2842344,chemicals,Sulfurous Acid - 8.1 M,16.26,378,Van Rossum Recycling
2842345,chemicals,Sulfurous Acid - 13.9 M,19.44,241,Hejlsberg Industries
2842346,chemicals,Acetic Acid - 13.9 M,6.14,362,Van Rossum Recycling
2842347,chemicals,Sodium Hydroxide - 2.0 M,5.92,375,Van Rossum Recycling
2842348,chemicals,Hydrochloric Acid - 10.5 M,39.52,296,Hejlsberg Industries
2842349,chemicals,Sulfuric Acid - 14.4 M,8.92,83,Gosling Goods
2842350,chemicals,Potassium Chloride - 11.5 M,13.82,178,Van Rossum Recycling
2842351,chemicals,Hydrochloric Acid - 10.1 M,11.84,175,Gosling Goods
2842352,chemicals,Hydrochloric Acid - 0.1 M,11.62,174,Newman Niceties
2842353,chemicals,Sulfurous Acid - 12.3 M,13.53,206,Newman Niceties
2842354,chemicals,Sulfurous Acid - 8.6 M,39.52,173,K+R Industries
2842355,chemicals,Sulfurous Acid - 5.3 M,18.96,303,Van Rossum Recycling
2842356,chemicals,Potassium Chloride - 3.7 M,28.3,201,K+R Industries
2842357,chemicals,Acetic Acid - 1.1 M,0.07,134,Hejlsberg Industries
2842358,chemicals,Hydrochloric Acid - 14.4 M,33.35,98,Van Rossum Recycling
2842359,chemicals,Hydrochloric Acid - 13.0 M,12.83,305,Hejlsberg Industries
2842360,chemicals,Sodium Hydroxide - 11.7 M,9.84,336,Gosling Goods
2842361,chemicals,Potassium Chloride - 14.1 M,5.56,76,Stroustrup Manufacturing
2842362,chemicals,Sulfurous Acid - 7.5 M,11.12,76,Hejlsberg Industries
2842363,chemicals,Sodium Hydroxide - 14.2 M,5.3,158,Gosling Goods
2842364,chemicals,Potassium Chloride - 4.3 M,11.67,58,Newman Niceties
2842365,chemicals,Sulfuric Acid - 12.6 M,4.4,196,Newman Niceties
2842366,chemicals,Acetic Acid - 5.1 M,20.85,45,Hejlsberg Industries
2842367,chemicals,Sodium Hydroxide - 10.3 M,14.94,238,Van Rossum Recycling
2842368,chemicals,Potassium Chloride - 6.4 M,11.33,231,Van Rossum Recycling
2842369,chemicals,Potassium Chloride - 11.0 M,36.1,247,Stroustrup Manufacturing
2842370,chemicals,Potassium Chloride - 13.5 M,8.23,34,Stroustrup Manufacturing
2842371,chemicals,Sulfuric Acid - 12.9 M,16.43,273,Stroustrup Manufacturing
2842372,chemicals,Sulfurous Acid - 5.4 M,16.91,58,Van Rossum Recycling
2842373,chemicals,Sulfurous Acid - 12.0 M,24.21,250,Newman Niceties
2842374,chemicals,Hydrochloric Acid - 8.8 M,5.64,69,Stroustrup Manufacturing
2842375,chemicals,Sulfuric Acid - 13.9 M,10.61,14,Newman Niceties
2842376,chemicals,Sodium Hydroxide - 8.9 M,32.72,35,Hejlsberg Industries
2842377,chemicals,Sulfurous Acid - 7.8 M,26.79,307,K+R Industries
2842378,chemicals,Hydrochloric Acid - 10.7 M,34.17,102,Hejlsberg Industries
2842379,chemicals,Sulfuric Acid - 9.1 M,19.08,196,Hejlsberg Industries
2842380,chemicals,Acetic Acid - 4.7 M,30.37,387,Gosling Goods
2842381,chemicals,Sodium Hydroxide - 14.4 M,2.28,10,Newman Niceties
2842382,chemicals,Sodium Hydroxide - 1.2 M,26.64,174,Hejlsberg Industries
2842383,chemicals,Sulfuric Acid - 6.6 M,6.46,173,Hejlsberg Industries
2842384,chemicals,Sulfuric Acid - 14.7 M,14.89,129,Van Rossum Recycling
2842385,chemicals,Hydrochloric Acid - 9.6 M,0.51,262,Stroustrup Manufacturing
2842386,chemicals,Acetic Acid - 10.8 M,12.34,301,K+R Industries
2842387,chemicals,Sodium Hydroxide - 13.7 M,27.38,146,K+R Industries
2842388,chemicals,Sodium Hydroxide - 0.9 M,7.68,368,Van Rossum Recycling
2842389,chemicals,Potassium Chloride - 12.7 M,9.67,195,Stroustrup Manufacturing
2842390,chemicals,Sodium Hydroxide - 3.2 M,23.62,15,Gosling Goods
2842391,chemicals,Hydrochloric Acid - 4.3 M,13.05,262,Hejlsberg Industries
2842392,chemicals,Potassium Chloride - 13.0 M,9.7,302,Newman Niceties
2842393,chemicals,Sulfurous Acid - 3.0 M,21.06,248,K+R Industries
2842394,chemicals,Sulfurous Acid - 1.7 M,9.87,331,Hejlsberg Industries
2842395,chemicals,Sodium Hydroxide - 9.2 M,18.06,360,Stroustrup Manufacturing
2842396,chemicals,Hydrochloric Acid - 9.5 M,36.6,315,Van Rossum Recycling
2842397,chemicals,Potassium Chloride - 13.5 M,0.79,190,Gosling Goods
2842398,chemicals,Hydrochloric Acid - 11.1 M,5.67,379,K+R Industries
2842399,chemicals,Hydrochloric Acid - 2.8 M,16.47,28,Newman Niceties
2842400,chemicals,Hydrochloric Acid - 9.2 M,32.65,80,K+R Industries
2844003,tools,Screwdriver - Phillips,13.32,230,Stroustrup Manufacturing
2842401,chemicals,Hydrochloric Acid - 2.3 M,2.44,85,Hejlsberg Industries
2842402,chemicals,Acetic Acid - 12.6 M,10.08,368,Van Rossum Recycling
2842403,chemicals,Potassium Chloride - 4.0 M,35.48,187,Newman Niceties
2842404,chemicals,Hydrochloric Acid - 0.8 M,16.13,79,Stroustrup Manufacturing
2840016,electronics,6-gate OR Gate,12.56,269,Hejlsberg Industries
2842405,chemicals,Potassium Chloride - 9.9 M,12.37,325,Van Rossum Recycling
2842406,chemicals,Hydrochloric Acid - 10.7 M,27.1,323,Van Rossum Recycling
2842407,chemicals,Hydrochloric Acid - 3.1 M,36.37,185,Newman Niceties
2842408,chemicals,Potassium Chloride - 14.1 M,38.99,318,Gosling Goods
2842409,chemicals,Hydrochloric Acid - 3.2 M,27.42,281,K+R Industries
2842410,chemicals,Sulfuric Acid - 9.3 M,11.09,140,Hejlsberg Industries
2840017,electronics,5-gate NAND Gate,26.9,143,Van Rossum Recycling
2842411,chemicals,Sulfuric Acid - 0.2 M,12.16,78,Van Rossum Recycling
2842412,chemicals,Acetic Acid - 6.6 M,32.59,247,Newman Niceties
2842413,chemicals,Sodium Hydroxide - 5.3 M,20.12,164,K+R Industries
2842414,chemicals,Acetic Acid - 11.6 M,34.05,251,K+R Industries
2842415,chemicals,Potassium Chloride - 3.0 M,15.33,196,K+R Industries
2842416,chemicals,Hydrochloric Acid - 10.1 M,16.16,194,Stroustrup Manufacturing
2842417,chemicals,Acetic Acid - 6.9 M,11.76,220,Hejlsberg Industries
2842418,chemicals,Hydrochloric Acid - 12.7 M,14.14,27,Hejlsberg Industries
2842419,chemicals,Potassium Chloride - 13.4 M,4.06,193,Newman Niceties
2842420,chemicals,Sodium Hydroxide - 14.1 M,18.61,23,Hejlsberg Industries
2842421,chemicals,Sulfurous Acid - 11.6 M,39.22,223,Newman Niceties
2842422,chemicals,Sulfuric Acid - 5.3 M,17.86,364,K+R Industries
2842423,chemicals,Potassium Chloride - 5.5 M,26.9,156,K+R Industries
2842424,chemicals,Acetic Acid - 10.1 M,5.79,180,Stroustrup Manufacturing
2844004,tools,Screwdriver - Flathead,14.54,241,Gosling Goods
2842425,chemicals,Sulfurous Acid - 4.7 M,30.2,130,K+R Industries
2842426,chemicals,Sulfuric Acid - 14.8 M,34.48,212,Hejlsberg Industries
2842427,chemicals,Sodium Hydroxide - 2.5 M,11.82,386,K+R Industries
2840018,electronics,7-gate NAND Gate,12.89,290,K+R Industries
2842428,chemicals,Acetic Acid - 5.6 M,31.93,242,Newman Niceties
2842429,chemicals,Hydrochloric Acid - 3.3 M,25.4,78,Newman Niceties
2842430,chemicals,Hydrochloric Acid - 13.6 M,10.64,64,K+R Industries
2842431,chemicals,Sulfurous Acid - 6.6 M,27.47,338,Stroustrup Manufacturing
2842432,chemicals,Hydrochloric Acid - 1.9 M,12.69,378,Stroustrup Manufacturing
2842433,chemicals,Hydrochloric Acid - 12.7 M,11.67,50,Newman Niceties
2842434,chemicals,Sulfurous Acid - 5.4 M,1.18,26,Hejlsberg Industries
2842435,chemicals,Sulfuric Acid - 3.6 M,11.13,361,Newman Niceties
2842436,chemicals,Sodium Hydroxide - 3.0 M,3.34,76,Gosling Goods
2842437,chemicals,Sulfuric Acid - 0.6 M,22.04,98,K+R Industries
2842438,chemicals,Sulfurous Acid - 0.8 M,2.13,81,Hejlsberg Industries
2842439,chemicals,Sulfurous Acid - 6.2 M,8.44,347,Stroustrup Manufacturing
2842440,chemicals,Sodium Hydroxide - 3.8 M,39.86,299,Gosling Goods
2842441,chemicals,Sodium Hydroxide - 7.2 M,14.53,95,Stroustrup Manufacturing
2842442,chemicals,Sulfuric Acid - 1.2 M,22.71,315,Van Rossum Recycling
2842443,chemicals,Sulfurous Acid - 3.3 M,18.88,9,K+R Industries
2842444,chemicals,Hydrochloric Acid - 5.6 M,37.31,22,Gosling Goods
2842445,chemicals,Potassium Chloride - 7.5 M,22.99,176,Gosling Goods
2842446,chemicals,Sodium Hydroxide - 13.0 M,22.95,98,Stroustrup Manufacturing
2840019,electronics,8-gate XNOR Gate,24.05,163,K+R Industries
2842447,chemicals,Hydrochloric Acid - 9.7 M,19.81,27,Hejlsberg Industries
2842448,chemicals,Hydrochloric Acid - 14.1 M,37.27,158,Hejlsberg Industries
2842449,chemicals,Sulfurous Acid - 11.5 M,36.96,320,Gosling Goods
2842450,chemicals,Sulfuric Acid - 12.5 M,14.61,282,Gosling Goods
2842451,chemicals,Acetic Acid - 10.6 M,22.9,107,Newman Niceties
2842452,chemicals,Hydrochloric Acid - 5.5 M,15.0,398,Gosling Goods
2842453,chemicals,Potassium Chloride - 4.6 M,4.9,4,Stroustrup Manufacturing
2842454,chemicals,Sulfuric Acid - 6.1 M,18.92,106,Newman Niceties
2843000,food,Water,23.47,112,Newman Niceties
2842455,chemicals,Potassium Chloride - 10.6 M,36.44,99,Hejlsberg Industries
2842456,chemicals,Acetic Acid - 8.5 M,14.79,229,Stroustrup Manufacturing
2842457,chemicals,Acetic Acid - 7.0 M,32.55,26,Van Rossum Recycling
2842458,chemicals,Sodium Hydroxide - 13.0 M,34.85,317,K+R Industries
2842459,chemicals,Sodium Hydroxide - 8.2 M,0.71,14,Newman Niceties
2842460,chemicals,Hydrochloric Acid - 4.3 M,27.58,222,Newman Niceties
2842461,chemicals,Potassium Chloride - 1.3 M,10.04,254,Gosling Goods
2842462,chemicals,Hydrochloric Acid - 7.8 M,1.93,331,Gosling Goods
2842463,chemicals,Hydrochloric Acid - 8.7 M,36.11,60,Hejlsberg Industries
2842464,chemicals,Sodium Hydroxide - 14.3 M,9.14,176,K+R Industries
2842465,chemicals,Sulfuric Acid - 13.4 M,26.16,134,Gosling Goods
2842466,chemicals,Potassium Chloride - 13.9 M,31.2,105,Gosling Goods
2840020,electronics,8-gate XNOR Gate,9.38,348,Stroustrup Manufacturing
2842467,chemicals,Potassium Chloride - 0.7 M,0.74,183,Gosling Goods
2842468,chemicals,Potassium Chloride - 5.9 M,28.52,23,K+R Industries
2842469,chemicals,Sulfurous Acid - 3.3 M,22.61,343,Stroustrup Manufacturing
2842470,chemicals,Acetic Acid - 0.7 M,3.1,53,Stroustrup Manufacturing
2842471,chemicals,Potassium Chloride - 3.0 M,15.47,191,Hejlsberg Industries
2842472,chemicals,Sulfurous Acid - 4.7 M,23.78,40,Stroustrup Manufacturing
2842473,chemicals,Sulfuric Acid - 14.0 M,31.45,337,Newman Niceties
2842474,chemicals,Sulfurous Acid - 8.8 M,17.43,59,Gosling Goods
2842475,chemicals,Sodium Hydroxide - 12.1 M,21.83,388,Gosling Goods
2842476,chemicals,Hydrochloric Acid - 5.6 M,5.94,178,Newman Niceties
2842477,chemicals,Sulfurous Acid - 2.3 M,32.62,365,Van Rossum Recycling
2842478,chemicals,Sulfurous Acid - 11.2 M,33.44,122,Stroustrup Manufacturing
2842479,chemicals,Sulfuric Acid - 8.8 M,15.54,286,Hejlsberg Industries
2842480,chemicals,Sulfuric Acid - 0.4 M,3.31,89,Gosling Goods
2842481,chemicals,Hydrochloric Acid - 13.3 M,29.45,102,Stroustrup Manufacturing
2842482,chemicals,Acetic Acid - 10.1 M,11.16,352,K+R Industries
2842483,chemicals,Acetic Acid - 14.5 M,38.05,80,Gosling Goods
2842484,chemicals,Sulfuric Acid - 14.8 M,29.85,214,K+R Industries
2842485,chemicals,Potassium Chloride - 5.5 M,38.57,239,Stroustrup Manufacturing
2842486,chemicals,Acetic Acid - 8.6 M,22.74,238,Gosling Goods
2842487,chemicals,Sodium Hydroxide - 5.0 M,1.01,131,Stroustrup Manufacturing
2842488,chemicals,Sulfuric Acid - 13.4 M,31.8,248,Stroustrup Manufacturing
2842489,chemicals,Potassium Chloride - 10.4 M,20.84,196,Newman Niceties
2842490,chemicals,Sulfurous Acid - 5.8 M,8.2,42,Newman Niceties
2842491,chemicals,Acetic Acid - 9.6 M,37.44,112,Newman Niceties
2842492,chemicals,Acetic Acid - 13.8 M,37.7,200,Stroustrup Manufacturing
2842493,chemicals,Sodium Hydroxide - 7.5 M,21.55,252,K+R Industries
2843001,food,Bananas,22.94,200,Van Rossum Recycling
2842494,chemicals,Sodium Hydroxide - 7.4 M,37.85,237,Newman Niceties
2842495,chemicals,Sulfuric Acid - 6.7 M,39.5,169,Stroustrup Manufacturing
2842496,chemicals,Hydrochloric Acid - 3.8 M,18.34,227,Gosling Goods
2842497,chemicals,Acetic Acid - 1.7 M,11.54,162,Newman Niceties
2842498,chemicals,Sulfurous Acid - 4.2 M,9.96,174,Stroustrup Manufacturing
2842499,chemicals,Acetic Acid - 0.4 M,14.59,42,Hejlsberg Industries
2842500,chemicals,Hydrochloric Acid - 4.6 M,29.94,58,Newman Niceties
2842501,chemicals,Sulfuric Acid - 5.5 M,19.12,394,Newman Niceties
2842502,chemicals,Sulfuric Acid - 3.7 M,31.4,325,Newman Niceties
2842503,chemicals,Potassium Chloride - 14.0 M,35.78,177,Stroustrup Manufacturing
2842504,chemicals,Potassium Chloride - 7.1 M,9.86,138,Newman Niceties
2842505,chemicals,Hydrochloric Acid - 10.2 M,27.28,394,Stroustrup Manufacturing
2842506,chemicals,Sodium Hydroxide - 4.7 M,18.3,78,Van Rossum Recycling
2842507,chemicals,Hydrochloric Acid - 10.0 M,19.68,249,Van Rossum Recycling
2840021,electronics,3-gate NOR Gate,30.45,237,Stroustrup Manufacturing
2842508,chemicals,Sulfuric Acid - 3.1 M,6.23,224,Gosling Goods
2842509,chemicals,Sulfurous Acid - 3.1 M,28.74,313,Stroustrup Manufacturing
2842510,chemicals,Sulfuric Acid - 1.0 M,25.3,101,Newman Niceties
2842511,chemicals,Acetic Acid - 12.7 M,0.24,189,Gosling Goods
2842512,chemicals,Hydrochloric Acid - 7.5 M,19.95,321,Van Rossum Recycling
2842513,chemicals,Hydrochloric Acid - 5.8 M,24.63,305,Newman Niceties
2842514,chemicals,Sulfurous Acid - 7.8 M,30.57,379,Hejlsberg Industries
2842515,chemicals,Potassium Chloride - 10.8 M,17.35,192,Hejlsberg Industries
2842516,chemicals,Sulfuric Acid - 14.4 M,33.81,137,Van Rossum Recycling
2842517,chemicals,Acetic Acid - 10.8 M,19.76,258,Stroustrup Manufacturing
2842518,chemicals,Sulfuric Acid - 9.2 M,30.19,369,Hejlsberg Industries
2842519,chemicals,Sulfuric Acid - 3.9 M,32.26,348,K+R Industries
2842520,chemicals,Hydrochloric Acid - 11.5 M,34.71,70,K+R Industries
2842521,chemicals,Acetic Acid - 12.4 M,17.27,337,Gosling Goods
2842522,chemicals,Hydrochloric Acid - 11.0 M,1.86,181,Hejlsberg Industries
2842523,chemicals,Potassium Chloride - 14.3 M,39.73,262,Newman Niceties
2842524,chemicals,Sulfurous Acid - 12.8 M,12.57,296,Gosling Goods
2842525,chemicals,Acetic Acid - 8.8 M,2.73,65,Gosling Goods
2842526,chemicals,Potassium Chloride - 4.5 M,25.17,149,Stroustrup Manufacturing
2842527,chemicals,Acetic Acid - 14.0 M,25.54,41,Van Rossum Recycling
2842528,chemicals,Potassium Chloride - 12.8 M,22.28,51,K+R Industries
2842529,chemicals,Acetic Acid - 3.7 M,39.28,360,Newman Niceties
2842530,chemicals,Potassium Chloride - 6.6 M,0.67,255,K+R Industries
2842531,chemicals,Sulfurous Acid - 5.0 M,8.3,51,Newman Niceties
2842532,chemicals,Sodium Hydroxide - 11.8 M,9.46,346,K+R Industries
2842533,chemicals,Hydrochloric Acid - 8.2 M,34.31,168,Van Rossum Recycling
2842534,chemicals,Sulfuric Acid - 13.3 M,27.63,89,Newman Niceties
2842535,chemicals,Potassium Chloride - 11.7 M,30.06,354,K+R Industries
2843002,food,Lemonade,5.28,293,Newman Niceties
2842536,chemicals,Sulfurous Acid - 13.7 M,36.82,213,K+R Industries
2840022,electronics,8-gate OR Gate,20.75,209,Hejlsberg Industries
2842537,chemicals,Hydrochloric Acid - 8.6 M,7.36,90,Gosling Goods
2842538,chemicals,Potassium Chloride - 14.2 M,6.85,251,Newman Niceties
2842539,chemicals,Hydrochloric Acid - 4.9 M,9.85,191,Stroustrup Manufacturing
2842540,chemicals,Sodium Hydroxide - 10.7 M,7.33,305,Van Rossum Recycling
2842541,chemicals,Potassium Chloride - 6.9 M,33.17,38,Newman Niceties
2842542,chemicals,Sulfuric Acid - 5.0 M,6.03,119,Stroustrup Manufacturing
2842543,chemicals,Sodium Hydroxide - 14.7 M,20.22,7,Newman Niceties
2842544,chemicals,Acetic Acid - 1.5 M,25.03,350,K+R Industries
2842545,chemicals,Sulfuric Acid - 4.5 M,26.84,41,Hejlsberg Industries
2842546,chemicals,Sodium Hydroxide - 6.5 M,15.73,232,Hejlsberg Industries
2842547,chemicals,Acetic Acid - 3.2 M,36.78,288,K+R Industries
2842548,chemicals,Sulfuric Acid - 11.9 M,7.86,301,Newman Niceties
2842549,chemicals,Acetic Acid - 13.2 M,9.9,205,Gosling Goods
2842550,chemicals,Sulfurous Acid - 9.7 M,38.42,340,Newman Niceties
2842551,chemicals,Acetic Acid - 9.5 M,32.45,59,Gosling Goods
2842552,chemicals,Sulfurous Acid - 2.0 M,6.02,16,K+R Industries
2842553,chemicals,Hydrochloric Acid - 5.8 M,27.64,45,Gosling Goods
2842554,chemicals,Acetic Acid - 0.9 M,36.45,229,K+R Industries
2842555,chemicals,Sulfurous Acid - 8.0 M,28.75,3,Stroustrup Manufacturing
2842556,chemicals,Sodium Hydroxide - 7.0 M,12.23,393,Hejlsberg Industries
2840023,electronics,1K Resistor,25.66,43,Hejlsberg Industries
2842557,chemicals,Sulfurous Acid - 9.3 M,23.3,304,K+R Industries
2842558,chemicals,Potassium Chloride - 7.0 M,2.55,37,Stroustrup Manufacturing
2842559,chemicals,Sodium Hydroxide - 12.5 M,15.32,168,Stroustrup Manufacturing
2842560,chemicals,Sulfuric Acid - 6.5 M,17.0,189,Stroustrup Manufacturing
2842561,chemicals,Sulfuric Acid - 8.9 M,16.62,98,K+R Industries
2842562,chemicals,Hydrochloric Acid - 1.6 M,22.42,120,Gosling Goods
2842563,chemicals,Sodium Hydroxide - 11.3 M,2.71,191,Stroustrup Manufacturing
2842564,chemicals,Acetic Acid - 4.9 M,27.95,391,K+R Industries
2842565,chemicals,Acetic Acid - 7.0 M,31.53,89,Stroustrup Manufacturing
2842566,chemicals,Hydrochloric Acid - 13.2 M,15.62,303,K+R Industries
2842567,chemicals,Sulfurous Acid - 2.9 M,7.96,66,Hejlsberg Industries
2840024,electronics,7-gate XNOR Gate,6.9,155,Gosling Goods
2842568,chemicals,Hydrochloric Acid - 8.9 M,28.46,317,Gosling Goods
2842569,chemicals,Hydrochloric Acid - 7.9 M,5.26,74,Van Rossum Recycling
2842570,chemicals,Sulfurous Acid - 3.5 M,36.67,275,Hejlsberg Industries
2842571,chemicals,Sulfurous Acid - 4.5 M,31.31,273,Stroustrup Manufacturing
2842572,chemicals,Potassium Chloride - 9.2 M,2.56,354,Stroustrup Manufacturing
2843003,food,Coffee,33.58,136,Hejlsberg Industries
2842573,chemicals,Acetic Acid - 12.7 M,6.96,266,K+R Industries
2842574,chemicals,Sulfurous Acid - 3.9 M,35.99,263,Newman Niceties
2842575,chemicals,Potassium Chloride - 7.0 M,7.86,389,Gosling Goods
2842576,chemicals,Sulfuric Acid - 10.3 M,28.1,302,Gosling Goods
2842577,chemicals,Sulfuric Acid - 4.8 M,14.37,265,Stroustrup Manufacturing
2842578,chemicals,Sodium Hydroxide - 1.9 M,39.29,345,Gosling Goods
2842579,chemicals,Hydrochloric Acid - 6.9 M,0.57,192,K+R Industries
2842580,chemicals,Sulfuric Acid - 9.2 M,5.21,271,Van Rossum Recycling
2842581,chemicals,Acetic Acid - 5.1 M,13.31,131,Newman Niceties
2842582,chemicals,Potassium Chloride - 3.9 M,38.37,276,Stroustrup Manufacturing
2842583,chemicals,Hydrochloric Acid - 14.8 M,23.59,369,Newman Niceties
2842584,chemicals,Potassium Chloride - 14.6 M,34.62,157,Hejlsberg Industries
2840025,electronics,CMOS Transistor,12.17,66,Van Rossum Recycling
2842585,chemicals,Sodium Hydroxide - 4.8 M,21.91,2,Stroustrup Manufacturing
2842586,chemicals,Sodium Hydroxide - 12.1 M,12.2,222,Van Rossum Recycling
2842587,chemicals,Acetic Acid - 6.8 M,35.24,98,Gosling Goods
2842588,chemicals,Acetic Acid - 10.1 M,34.86,268,Van Rossum Recycling
2842589,chemicals,Potassium Chloride - 8.6 M,15.48,70,Gosling Goods
2842590,chemicals,Sodium Hydroxide - 12.8 M,38.04,118,Newman Niceties
2842591,chemicals,Sulfurous Acid - 0.6 M,12.72,358,Van Rossum Recycling
2842592,chemicals,Acetic Acid - 1.1 M,25.97,2,Stroustrup Manufacturing
2840026,electronics,4-gate AND Gate,19.51,323,Van Rossum Recycling
2842593,chemicals,Sulfurous Acid - 7.5 M,5.12,323,Van Rossum Recycling
2842594,chemicals,Potassium Chloride - 3.8 M,33.52,262,Hejlsberg Industries
2842595,chemicals,Sulfuric Acid - 14.5 M,16.28,253,Van Rossum Recycling
2842596,chemicals,Hydrochloric Acid - 11.8 M,23.03,68,K+R Industries
2842597,chemicals,Acetic Acid - 2.3 M,38.32,284,Gosling Goods
